fl_date,mkt_unique_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,crs_elapsed_time,air_time,distance
2018-08-01,NK,443,NK,N606NK,443,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",1859,1854,-5,9,1903,2112,6,2135,2118,-17,156,129,925
2018-11-01,NK,1028,NK,N612NK,1028,10821,BWI,"Baltimore, MD",10721,BOS,"Boston, MA",600,542,-18,11,553,651,10,730,701,-29,90,58,369
2019-11-01,NK,1071,NK,N915NK,1071,13495,MSY,"New Orleans, LA",11292,DEN,"Denver, CO",600,555,-5,11,606,747,6,802,753,-9,182,161,1062
2019-04-01,NK,440,NK,N628NK,440,11697,FLL,"Fort Lauderdale, FL",11042,CLE,"Cleveland, OH",1600,1825,145,20,1845,2101,9,1855,2110,135,175,136,1062
2019-10-01,NK,1508,NK,N637NK,1508,11697,FLL,"Fort Lauderdale, FL",15304,TPA,"Tampa, FL",710,705,-5,18,723,757,6,812,803,-9,62,34,197
2019-09-01,NK,808,NK,N612NK,808,12889,LAS,"Las Vegas, NV",10397,ATL,"Atlanta, GA",829,849,20,15,904,1532,7,1535,1539,4,246,208,1747
2019-05-01,NK,1005,NK,N682NK,1005,14100,PHL,"Philadelphia, PA",11697,FLL,"Fort Lauderdale, FL",700,654,-6,19,713,926,6,947,932,-15,167,133,992
2019-04-01,NK,433,NK,N670NK,433,10721,BOS,"Boston, MA",13204,MCO,"Orlando, FL",1101,1147,46,13,1200,1506,28,1418,1534,76,197,186,1121
2019-11-01,NK,1070,NK,N617NK,1070,11292,DEN,"Denver, CO",13495,MSY,"New Orleans, LA",1209,1207,-2,9,1216,1517,5,1554,1522,-32,165,121,1062
2019-02-01,NK,797,NK,N609NK,797,10721,BOS,"Boston, MA",15304,TPA,"Tampa, FL",1530,1526,-4,13,1539,1840,7,1902,1847,-15,212,181,1185
2019-07-01,NK,725,NK,N602NK,725,13204,MCO,"Orlando, FL",12889,LAS,"Las Vegas, NV",1815,1825,10,10,1835,1944,9,2004,1953,-11,289,249,2039
2019-01-01,NK,812,NK,N606NK,812,11298,DFW,"Dallas/Fort Worth, TX",15304,TPA,"Tampa, FL",823,816,-7,11,827,1123,9,1145,1132,-13,142,116,929
2019-05-01,NK,1122,NK,N524NK,1122,11697,FLL,"Fort Lauderdale, FL",12451,JAX,"Jacksonville, FL",2159,2154,-5,9,2203,2251,7,2322,2258,-24,83,48,319
2019-06-01,NK,388,NK,N686NK,388,11433,DTW,"Detroit, MI",11697,FLL,"Fort Lauderdale, FL",1912,2013,61,21,2034,2300,6,2207,2306,59,175,146,1127
2019-12-01,NK,1167,NK,N903NK,1167,13930,ORD,"Chicago, IL",14107,PHX,"Phoenix, AZ",1440,1514,34,25,1539,1804,6,1738,1810,32,238,205,1440
2019-02-01,NK,792,NK,N659NK,792,13577,MYR,"Myrtle Beach, SC",11618,EWR,"Newark, NJ",1729,1725,-4,8,1733,1856,6,1924,1902,-22,115,83,550
2019-11-01,NK,675,NK,N628NK,675,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",600,819,139,11,830,931,8,730,939,129,90,61,404
2019-10-01,NK,1506,NK,N506NK,1506,11697,FLL,"Fort Lauderdale, FL",13204,MCO,"Orlando, FL",925,919,-6,15,934,1006,26,1033,1032,-1,68,32,177
2019-01-01,NK,827,NK,N606NK,827,10529,BDL,"Hartford, CT",14635,RSW,"Fort Myers, FL",1610,1553,-17,8,1601,1904,9,1933,1913,-20,203,183,1180
2019-03-01,NK,557,NK,N693NK,557,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",940,937,-3,12,949,1116,10,1142,1126,-16,122,87,577
2019-05-01,NK,1004,NK,N646NK,1004,11697,FLL,"Fort Lauderdale, FL",14100,PHL,"Philadelphia, PA",2045,2038,-7,16,2054,2302,7,2334,2309,-25,169,128,992
2019-02-01,NK,770,NK,N622NK,770,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",1355,1427,32,21,1448,1553,8,1530,1601,31,95,65,404
2019-07-01,NK,368,NK,N637NK,368,13930,ORD,"Chicago, IL",10821,BWI,"Baltimore, MD",720,716,-4,16,732,957,16,1015,1013,-2,115,85,621
2019-01-01,NK,806,NK,N521NK,806,12889,LAS,"Las Vegas, NV",10397,ATL,"Atlanta, GA",1143,1141,-2,12,1153,1804,23,1834,1827,-7,231,191,1747
2019-05-01,NK,1009,NK,N627NK,1009,14100,PHL,"Philadelphia, PA",11697,FLL,"Fort Lauderdale, FL",1812,1808,-4,21,1829,2045,7,2109,2052,-17,177,136,992
2019-06-01,NK,388,NK,N686NK,388,12889,LAS,"Las Vegas, NV",11433,DTW,"Detroit, MI",1112,1112,0,17,1129,1809,26,1812,1835,23,240,220,1749
2019-08-01,NK,165,NK,N642NK,165,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",1451,1455,4,20,1515,1814,11,1810,1825,15,139,119,731
2019-11-01,NK,1097,NK,N696NK,1097,13204,MCO,"Orlando, FL",12266,IAH,"Houston, TX",1233,1235,2,10,1245,1352,8,1407,1400,-7,154,127,854
2019-06-01,NK,392,NK,N604NK,392,13204,MCO,"Orlando, FL",12339,IND,"Indianapolis, IN",1733,1725,-8,36,1801,2004,5,2002,2009,7,149,123,829
2019-08-01,NK,1610,NK,N637NK,1610,12451,JAX,"Jacksonville, FL",10821,BWI,"Baltimore, MD",1722,1759,37,10,1809,2008,6,1918,2014,56,116,119,663
2019-03-01,NK,631,NK,N629NK,631,11433,DTW,"Detroit, MI",15304,TPA,"Tampa, FL",1810,1802,-8,16,1818,2034,8,2050,2042,-8,160,136,983
2019-09-01,NK,749,NK,N661NK,749,13487,MSP,"Minneapolis, MN",11298,DFW,"Dallas/Fort Worth, TX",2138,2128,-10,9,2137,2325,5,2359,2330,-29,141,108,852
2019-05-01,NK,1008,NK,N612NK,1008,11697,FLL,"Fort Lauderdale, FL",14100,PHL,"Philadelphia, PA",730,741,11,12,753,1007,9,1016,1016,0,166,134,992
2019-12-01,NK,117,NK,N607NK,117,11433,DTW,"Detroit, MI",13204,MCO,"Orlando, FL",1815,1807,-8,13,1820,2028,31,2101,2059,-2,166,128,957
2019-11-01,NK,109,NK,N692NK,109,10721,BOS,"Boston, MA",11433,DTW,"Detroit, MI",2158,2152,-6,18,2210,2352,8,10,2400,-10,132,102,632
2019-12-01,NK,1168,NK,N903NK,1168,14107,PHX,"Phoenix, AZ",13930,ORD,"Chicago, IL",1900,1859,-1,9,1908,2303,9,2323,2312,-11,203,175,1440
2019-10-01,NK,1810,NK,N637NK,1810,14843,SJU,"San Juan, PR",11697,FLL,"Fort Lauderdale, FL",220,209,-11,10,219,431,11,504,442,-22,164,132,1046
2019-08-01,NK,162,NK,N694NK,162,11697,FLL,"Fort Lauderdale, FL",10529,BDL,"Hartford, CT",816,824,8,20,844,1109,7,1114,1116,2,178,145,1173
2019-08-01,NK,1814,NK,N514NK,1814,11298,DFW,"Dallas/Fort Worth, TX",15304,TPA,"Tampa, FL",1220,1216,-4,19,1235,1538,6,1552,1544,-8,152,123,929
2019-07-01,NK,722,NK,N905NK,722,13204,MCO,"Orlando, FL",14122,PIT,"Pittsburgh, PA",1705,1739,34,17,1756,1941,4,1930,1945,15,145,105,834
2019-04-01,NK,428,NK,N625NK,428,15304,TPA,"Tampa, FL",13487,MSP,"Minneapolis, MN",2110,2154,44,9,2203,2355,5,2335,2400,25,205,172,1306
2019-01-01,NK,811,NK,N640NK,811,13204,MCO,"Orlando, FL",14843,SJU,"San Juan, PR",2245,2248,3,20,2308,233,4,220,237,17,155,145,1189
2019-03-01,NK,558,NK,N509NK,558,11697,FLL,"Fort Lauderdale, FL",14122,PIT,"Pittsburgh, PA",2045,2201,76,11,2212,18,4,2326,22,56,161,126,994
2019-12-01,NK,103,NK,N910NK,103,10721,BOS,"Boston, MA",13577,MYR,"Myrtle Beach, SC",505,522,17,32,554,746,5,718,751,33,133,112,738
2019-09-01,NK,808,NK,N612NK,808,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",1625,1633,8,12,1645,1654,7,1659,1701,2,94,69,425
2019-01-01,NK,810,NK,N619NK,810,13495,MSY,"New Orleans, LA",11433,DTW,"Detroit, MI",1320,1317,-3,12,1329,1620,10,1649,1630,-19,149,111,926
2019-04-01,NK,347,NK,N643NK,347,12953,LGA,"New York, NY",13577,MYR,"Myrtle Beach, SC",1844,1929,45,45,2014,2140,7,2043,2147,64,119,86,563
2019-06-01,NK,390,NK,N902NK,390,13204,MCO,"Orlando, FL",10821,BWI,"Baltimore, MD",932,1030,58,15,1045,1228,6,1144,1234,50,132,103,787
2019-04-01,NK,432,NK,N670NK,432,13204,MCO,"Orlando, FL",10721,BOS,"Boston, MA",700,811,71,24,835,1046,4,1001,1050,49,181,131,1121
2019-10-01,NK,1807,NK,N668NK,1807,11618,EWR,"Newark, NJ",10397,ATL,"Atlanta, GA",1413,1410,-3,17,1427,1607,12,1642,1619,-23,149,100,746
2019-07-01,NK,724,NK,N504NK,724,11697,FLL,"Fort Lauderdale, FL",12898,LBE,"Latrobe, PA",1405,1353,-12,21,1414,1623,8,1648,1631,-17,163,129,980
2019-02-01,NK,796,NK,N910NK,796,15304,TPA,"Tampa, FL",10721,BOS,"Boston, MA",1116,1113,-3,17,1130,1402,11,1423,1413,-10,187,152,1185
2019-07-01,NK,721,NK,N631NK,721,14122,PIT,"Pittsburgh, PA",13204,MCO,"Orlando, FL",719,711,-8,9,720,906,24,937,930,-7,138,106,834
2019-02-01,NK,969,NK,N614NK,969,10821,BWI,"Baltimore, MD",13930,ORD,"Chicago, IL",700,701,1,10,711,803,18,816,821,5,136,112,621
2019-06-01,NK,389,NK,N696NK,389,10821,BWI,"Baltimore, MD",13204,MCO,"Orlando, FL",620,615,-5,11,626,811,7,840,818,-22,140,105,787
2019-08-01,NK,163,NK,N913NK,163,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",830,952,82,13,1005,1245,8,1146,1253,67,136,100,731
2019-10-01,NK,1782,NK,N904NK,1782,10821,BWI,"Baltimore, MD",11433,DTW,"Detroit, MI",1831,1828,-3,14,1842,1943,10,2008,1953,-15,97,61,409
2018-04-01,UA,1733,UA,N69835,1733,11292,DEN,"Denver, CO",11618,EWR,"Newark, NJ",2350,2345,-5,10,2355,447,7,529,454,-35,219,172,1605
2018-08-01,UA,1178,UA,N470UA,1178,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",1532,2044,312,42,2126,2235,4,1708,2239,331,96,69,334
2018-04-01,UA,1790,UA,N469UA,1790,11697,FLL,"Fort Lauderdale, FL",13930,ORD,"Chicago, IL",1912,1905,-7,17,1922,2102,4,2129,2106,-23,197,160,1182
2018-10-01,UA,4120,EV,N15983,4120,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",825,821,-4,16,837,948,6,1012,954,-18,107,71,419
2018-12-01,UA,4183,EV,N13988,4183,13930,ORD,"Chicago, IL",13851,OKC,"Oklahoma City, OK",1015,1008,-7,36,1044,1237,7,1244,1244,0,149,113,693
2018-09-01,UA,3636,YX,N862RW,3636,11540,ELP,"El Paso, TX",13930,ORD,"Chicago, IL",1255,1318,23,12,1330,1703,42,1647,1745,58,172,153,1236
2018-01-01,UA,3403,YX,N733YX,3403,11066,CMH,"Columbus, OH",11292,DEN,"Denver, CO",1635,1630,-5,9,1639,1733,9,1805,1742,-23,210,174,1154
2018-11-01,UA,6284,YV,N88301,6284,15370,TUL,"Tulsa, OK",12266,IAH,"Houston, TX",905,905,0,12,917,1038,11,1039,1049,10,94,81,429
2018-01-01,UA,3401,YX,N728YX,3401,11057,CLT,"Charlotte, NC",11618,EWR,"Newark, NJ",1115,1115,0,20,1135,1244,8,1310,1252,-18,115,69,529
2018-05-01,UA,4070,EV,N15555,4070,12945,LEX,"Lexington, KY",12266,IAH,"Houston, TX",700,659,-1,12,711,829,9,844,838,-6,164,138,828
2018-12-01,UA,4188,EV,N11107,4188,10874,CAK,"Akron, OH",12266,IAH,"Houston, TX",635,634,-1,31,705,910,7,855,917,22,200,185,1085
2018-10-01,UA,4202,EV,N13988,4202,11618,EWR,"Newark, NJ",15016,STL,"St. Louis, MO",1625,1618,-7,27,1645,1757,8,1807,1805,-2,162,132,872
2018-05-01,UA,4062,EV,N10575,4062,12278,ICT,"Wichita, KS",13930,ORD,"Chicago, IL",1450,1440,-10,10,1450,1617,11,1648,1628,-20,118,87,588
2018-06-01,UA,4186,EV,N25134,4186,13422,MOB,"Mobile, AL",12266,IAH,"Houston, TX",1155,1147,-8,12,1159,1323,7,1338,1330,-8,103,84,427
2018-06-01,UA,4187,EV,N12166,4187,12448,JAN,"Jackson/Vicksburg, MS",12266,IAH,"Houston, TX",940,934,-6,10,944,1041,6,1113,1047,-26,93,57,351
2018-08-01,UA,1179,UA,N68801,1179,12889,LAS,"Las Vegas, NV",12266,IAH,"Houston, TX",1546,1555,9,13,1608,2046,8,2050,2054,4,184,158,1222
2018-06-01,UA,4197,EV,N34110,4197,12266,IAH,"Houston, TX",13061,LRD,"Laredo, TX",1005,1034,29,17,1051,1138,3,1126,1141,15,81,47,301
2018-01-01,UA,3400,YX,N652RW,3400,11057,CLT,"Charlotte, NC",13930,ORD,"Chicago, IL",1700,1657,-3,14,1711,1747,10,1820,1757,-23,140,96,599
2018-06-01,UA,4184,EV,N14542,4184,14524,RIC,"Richmond, VA",11618,EWR,"Newark, NJ",915,1023,68,18,1041,1139,9,1040,1148,68,85,58,277
2018-05-01,UA,4072,EV,N14105,4072,11042,CLE,"Cleveland, OH",11278,DCA,"Washington, DC",2030,2148,78,13,2201,2249,5,2154,2254,60,84,48,310
2018-12-01,UA,4251,EV,N10575,4251,11278,DCA,"Washington, DC",11618,EWR,"Newark, NJ",1945,1941,-4,13,1954,2029,16,2112,2045,-27,87,35,199
2018-12-01,UA,4186,EV,N11535,4186,13422,MOB,"Mobile, AL",12266,IAH,"Houston, TX",1150,1231,41,10,1241,1358,28,1332,1426,54,102,77,427
2018-05-01,UA,4067,EV,N12172,4067,10821,BWI,"Baltimore, MD",11618,EWR,"Newark, NJ",550,546,-4,13,559,641,13,702,654,-8,72,42,169
2018-01-01,UA,3415,YX,N724YX,3415,11618,EWR,"Newark, NJ",11057,CLT,"Charlotte, NC",1333,1421,48,11,1432,1611,6,1537,1617,40,124,99,529
2018-11-01,UA,6300,YV,N87303,6300,11433,DTW,"Detroit, MI",12266,IAH,"Houston, TX",630,620,-10,15,635,856,12,845,908,23,195,201,1075
2018-04-01,UA,1790,UA,N68811,1790,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",1445,1445,0,21,1506,1729,5,1757,1734,-23,192,143,1065
2018-11-01,UA,6288,YV,N87302,6288,12266,IAH,"Houston, TX",11140,CRP,"Corpus Christi, TX",1805,1829,24,22,1851,1938,7,1901,1945,44,56,47,201
2018-02-01,UA,3990,EV,N12540,3990,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",630,620,-10,18,638,754,5,829,759,-30,119,76,419
2018-11-01,UA,6293,YV,N87303,6293,11278,DCA,"Washington, DC",12266,IAH,"Houston, TX",1910,1904,-6,15,1919,2129,5,2146,2134,-12,216,190,1208
2018-02-01,UA,3991,EV,N15574,3991,13198,MCI,"Kansas City, MO",12266,IAH,"Houston, TX",1115,1110,-5,7,1117,1307,8,1331,1315,-16,136,110,643
2018-05-01,UA,4066,EV,N11192,4066,12266,IAH,"Houston, TX",13342,MKE,"Milwaukee, WI",2000,1951,-9,14,2005,2212,9,2250,2221,-29,170,127,984
2018-11-01,UA,6292,YV,N87360,6292,12266,IAH,"Houston, TX",15376,TUS,"Tucson, AZ",945,1012,27,25,1037,1054,9,1029,1103,34,164,137,936
2018-03-01,UA,6399,9K,N14834,6399,12016,GUM,"Guam, TT",14955,SPN,"Saipan, TT",2030,2014,-16,4,2018,2055,3,2120,2058,-22,50,37,129
2018-01-01,UA,3402,YX,N724YX,3402,11057,CLT,"Charlotte, NC",11618,EWR,"Newark, NJ",1613,1748,95,16,1804,1913,11,1808,1924,76,115,69,529
2018-08-01,UA,1148,UA,N76265,1148,12892,LAX,"Los Angeles, CA",12266,IAH,"Houston, TX",1455,1456,1,22,1518,2018,3,2011,2021,10,196,180,1379
2018-04-01,UA,1770,UA,N29717,1770,11618,EWR,"Newark, NJ",13577,MYR,"Myrtle Beach, SC",1043,1036,-7,16,1052,1213,6,1242,1219,-23,119,81,550
2018-02-01,UA,4036,EV,N14907,4036,13930,ORD,"Chicago, IL",12992,LIT,"Little Rock, AR",1922,1936,14,24,2000,2131,5,2120,2136,16,118,91,552
2018-04-01,UA,1789,UA,N37456,1789,12266,IAH,"Houston, TX",15304,TPA,"Tampa, FL",2010,2002,-8,23,2025,2303,6,2320,2309,-11,130,98,787
2018-12-01,UA,4190,EV,N12569,4190,12266,IAH,"Houston, TX",11481,ECP,"Panama City, FL",1955,2020,25,22,2042,2157,3,2133,2200,27,98,75,572
2018-10-01,UA,4121,EV,N16546,4121,10599,BHM,"Birmingham, AL",12266,IAH,"Houston, TX",1417,1413,-4,24,1437,1646,10,1614,1656,42,117,129,562
2018-06-01,UA,4187,EV,N14188,4187,12266,IAH,"Houston, TX",11146,CRW,"Charleston/Dunbar, WV",1435,1427,-8,16,1443,1758,10,1812,1808,-4,157,135,975
2018-10-01,UA,4119,EV,N16911,4119,11618,EWR,"Newark, NJ",14524,RIC,"Richmond, VA",2000,1956,-4,30,2026,2118,10,2130,2128,-2,90,52,277
2019-05-01,UA,6158,YV,N89321,6158,12266,IAH,"Houston, TX",10693,BNA,"Nashville, TN",2000,1958,-2,18,2016,2141,7,2154,2148,-6,114,85,657
2019-10-01,UA,5027,OO,N908SW,5027,14025,PBG,"Plattsburgh, NY",12264,IAD,"Washington, DC",930,1033,63,6,1039,1145,6,1113,1151,38,103,66,444
2019-07-01,UA,5025,OO,N915SW,5025,11468,EAR,"Kearney, NE",11292,DEN,"Denver, CO",1610,1800,110,44,1844,1835,7,1629,1842,133,79,51,305
2019-01-01,UA,5007,OO,N907EV,5007,13930,ORD,"Chicago, IL",10431,AVL,"Asheville, NC",645,718,33,42,800,1017,3,935,1020,45,110,77,536
2019-04-29,UA,3970,EV,N16981,3970,10581,BGR,"Bangor, ME",11618,EWR,"Newark, NJ",600,550,-10,14,604,722,24,759,746,-13,119,78,393
2019-11-01,UA,2426,UA,N889UA,2426,12266,IAH,"Houston, TX",10721,BOS,"Boston, MA",955,950,-5,27,1017,1416,4,1426,1420,-6,211,179,1597
2019-11-01,UA,2427,UA,N427UA,2427,13495,MSY,"New Orleans, LA",12266,IAH,"Houston, TX",520,517,-3,12,529,623,7,640,630,-10,80,54,305
2019-06-01,UA,2429,UA,N474UA,2429,11618,EWR,"Newark, NJ",11292,DEN,"Denver, CO",1659,1654,-5,44,1738,1923,6,1925,1929,4,266,225,1605
2019-08-01,UA,2427,UA,N54711,2427,11057,CLT,"Charlotte, NC",11618,EWR,"Newark, NJ",700,455,1315,16,511,622,6,857,628,1291,117,71,529
2019-08-01,UA,2425,UA,N69816,2425,13204,MCO,"Orlando, FL",12266,IAH,"Houston, TX",1525,1518,-7,48,1606,1703,8,1656,1711,15,151,117,854
2019-05-01,UA,6054,YV,N88301,6054,11193,CVG,"Cincinnati, OH",12266,IAH,"Houston, TX",1500,1458,-2,13,1511,1630,13,1655,1643,-12,175,139,871
2019-01-01,UA,5008,OO,N930SW,5008,11292,DEN,"Denver, CO",14794,SGU,"St. George, UT",1855,1905,10,35,1940,2052,7,2050,2059,9,115,72,517
2019-06-01,UA,2421,UA,N76503,2421,12266,IAH,"Houston, TX",12889,LAS,"Las Vegas, NV",800,752,-8,14,806,849,6,920,855,-25,200,163,1222
2019-11-01,UA,2415,UA,N37267,2415,11618,EWR,"Newark, NJ",14057,PDX,"Portland, OR",830,830,0,26,856,1128,4,1151,1132,-19,381,332,2434
2019-04-29,UA,3968,EV,N905EV,3968,12266,IAH,"Houston, TX",12217,HSV,"Huntsville, AL",2020,2016,-4,17,2033,2152,6,2205,2158,-7,105,79,595
2019-01-01,UA,5001,OO,N417SW,5001,11076,CMX,"Hancock/Houghton, MI",13930,ORD,"Chicago, IL",1310,1321,11,19,1340,1348,17,1355,1405,10,105,68,360
2019-07-01,UA,5054,OO,N941SW,5054,10967,CGI,"Cape Girardeau, MO",13930,ORD,"Chicago, IL",1211,1204,-7,12,1216,1318,36,1355,1354,-1,104,62,339
2019-05-01,UA,6089,YV,N86309,6089,13851,OKC,"Oklahoma City, OK",12266,IAH,"Houston, TX",710,701,-9,13,714,817,4,841,821,-20,91,63,395
2019-06-01,UA,2425,UA,N467UA,2425,13204,MCO,"Orlando, FL",12266,IAH,"Houston, TX",1545,1537,-8,11,1548,1650,7,1720,1657,-23,155,122,854
2019-09-01,UA,4035,EV,N605UX,4035,12266,IAH,"Houston, TX",10781,BTR,"Baton Rouge, LA",935,928,-7,17,945,1026,4,1047,1030,-17,72,41,253
2019-02-01,UA,3400,YX,N657RW,3400,11057,CLT,"Charlotte, NC",13930,ORD,"Chicago, IL",730,810,40,34,844,930,47,850,1017,87,140,106,599
2019-07-01,UA,5027,OO,N863AS,5027,14025,PBG,"Plattsburgh, NY",12264,IAD,"Washington, DC",930,921,-9,11,932,1044,3,1114,1047,-27,104,72,444
2019-04-29,UA,3965,EV,N14907,3965,10785,BTV,"Burlington, VT",11618,EWR,"Newark, NJ",1800,1750,-10,35,1825,1919,8,1938,1927,-11,98,54,266
2019-02-01,UA,6056,YV,N87303,6056,11433,DTW,"Detroit, MI",12266,IAH,"Houston, TX",825,823,-2,13,836,1006,8,1101,1014,-47,216,150,1075
2019-09-01,UA,6061,YV,N87339,6061,12266,IAH,"Houston, TX",14570,RNO,"Reno, NV",2042,2058,16,16,2114,2236,6,2243,2242,-1,241,202,1530
2019-08-01,UA,2429,UA,N37466,2429,11618,EWR,"Newark, NJ",11292,DEN,"Denver, CO",1659,1756,57,34,1830,2020,16,1925,2036,71,266,230,1605
2019-06-01,UA,2426,UA,N35204,2426,14908,SNA,"Santa Ana, CA",11292,DEN,"Denver, CO",1300,1252,-8,24,1316,1607,20,1616,1627,11,136,111,846
2019-09-01,UA,4036,EV,N16170,4036,11986,GRR,"Grand Rapids, MI",13930,ORD,"Chicago, IL",913,858,-15,17,915,854,21,920,915,-5,67,39,137
2019-08-01,UA,2367,UA,N33292,2367,12953,LGA,"New York, NY",11292,DEN,"Denver, CO",755,756,1,16,812,952,9,1005,1001,-4,250,220,1620
2019-05-01,UA,3711,YX,N728YX,3711,10140,ABQ,"Albuquerque, NM",12266,IAH,"Houston, TX",800,849,49,11,900,1137,6,1111,1143,32,131,97,744
2019-05-01,UA,6084,YV,N88325,6084,11996,GSP,"Greer, SC",12266,IAH,"Houston, TX",1630,1625,-5,14,1639,1751,24,1814,1815,1,164,132,837
2019-06-01,UA,2427,UA,N14704,2427,11057,CLT,"Charlotte, NC",11618,EWR,"Newark, NJ",710,710,0,27,737,852,13,859,905,6,109,75,529
2019-10-01,UA,5025,OO,N916SW,5025,11468,EAR,"Kearney, NE",11292,DEN,"Denver, CO",1610,1600,-10,26,1626,1629,7,1632,1636,4,82,63,305
2019-07-01,UA,5026,OO,N955SW,5026,11292,DEN,"Denver, CO",10558,BFF,"Scottsbluff, NE",1355,1347,-8,17,1404,1431,3,1453,1434,-19,58,27,150
2019-02-01,UA,6266,YV,N86336,6266,12266,IAH,"Houston, TX",10713,BOI,"Boise, ID",1620,1620,0,13,1633,1844,3,1925,1847,-38,245,191,1482
2019-02-01,UA,6247,YV,N82333,6247,12953,LGA,"New York, NY",12266,IAH,"Houston, TX",1229,1228,-1,16,1244,1506,8,1555,1514,-41,266,202,1416
2019-11-01,UA,2429,UA,N69888,2429,12889,LAS,"Las Vegas, NV",11618,EWR,"Newark, NJ",730,728,-2,23,751,1500,6,1514,1506,-8,284,249,2227
2019-01-01,UA,5009,OO,N926SW,5009,12892,LAX,"Los Angeles, CA",14794,SGU,"St. George, UT",1620,1611,-9,18,1629,1834,5,1843,1839,-4,83,65,349
2019-11-01,UA,2429,UA,N76504,2429,11618,EWR,"Newark, NJ",11292,DEN,"Denver, CO",1700,1751,51,19,1810,1958,6,1926,2004,38,266,228,1605
2019-09-01,UA,4034,EV,N13989,4034,13930,ORD,"Chicago, IL",12945,LEX,"Lexington, KY",2105,2100,-5,24,2124,2317,5,2332,2322,-10,87,53,323
2019-04-29,UA,3967,EV,N860AS,3967,10781,BTR,"Baton Rouge, LA",12266,IAH,"Houston, TX",1205,1209,4,31,1240,1339,10,1325,1349,24,80,59,253
2019-08-01,UA,2426,UA,N75410,2426,10721,BOS,"Boston, MA",12266,IAH,"Houston, TX",2020,2043,23,24,2107,2327,6,2321,2333,12,241,200,1597
2019-01-01,UA,5011,OO,N880AS,5011,13930,ORD,"Chicago, IL",11823,FWA,"Fort Wayne, IN",1635,2041,246,53,2134,2306,4,1846,2310,264,71,32,157
2019-10-01,UA,5038,OO,N933EV,5038,13930,ORD,"Chicago, IL",14802,SHD,"Staunton, VA",1535,1526,-9,21,1547,1812,4,1831,1816,-15,116,85,541
2019-09-01,UA,4033,EV,N603UX,4033,11042,CLE,"Cleveland, OH",12266,IAH,"Houston, TX",646,647,1,21,708,843,6,852,849,-3,186,155,1091
2018-01-01,VX,1060,VX,N283VA,1060,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",2230,2227,-3,26,2253,551,6,607,557,-10,337,298,2556
2018-02-01,VX,1011,VX,N281VA,1011,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",730,724,-6,19,743,1052,8,1105,1100,-5,395,369,2586
2018-01-01,VX,1050,VX,N921VA,1050,12173,HNL,"Honolulu, HI",14771,SFO,"San Francisco, CA",1520,1511,-9,17,1528,2219,7,2232,2226,-6,312,291,2398
2018-02-01,VX,1001,VX,N632VA,1001,14771,SFO,"San Francisco, CA",11278,DCA,"Washington, DC",800,758,-2,17,815,1540,6,1605,1546,-19,305,265,2442
2018-03-01,VX,1041,VX,N284VA,1041,14771,SFO,"San Francisco, CA",12758,KOA,"Kona, HI",1130,1126,-4,30,1156,1511,6,1515,1517,2,345,315,2367
2018-03-01,VX,1128,VX,N842VA,1128,12892,LAX,"Los Angeles, CA",14100,PHL,"Philadelphia, PA",2052,2049,-3,16,2105,423,4,509,427,-42,317,258,2402
2018-03-01,VX,1029,VX,N841VA,1029,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",1859,2018,79,48,2106,19,28,2253,47,114,414,373,2586
2018-03-01,VX,1027,VX,N840VA,1027,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",1645,1953,188,47,2040,2349,5,2035,2354,199,410,369,2586
2018-02-01,VX,1012,VX,N922VA,1012,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",700,652,-8,13,705,1436,8,1534,1444,-50,334,271,2586
2018-03-01,VX,1034,VX,N839VA,1034,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",2314,35,81,20,55,841,8,744,849,65,330,286,2586
2018-01-01,VX,1057,VX,N921VA,1057,12892,LAX,"Los Angeles, CA",12173,HNL,"Honolulu, HI",1000,1003,3,23,1026,1346,4,1415,1350,-25,375,320,2556
2018-01-01,VX,1051,VX,N283VA,1051,14771,SFO,"San Francisco, CA",12173,HNL,"Honolulu, HI",1730,1718,-12,21,1739,2034,6,2126,2040,-46,356,295,2398
