"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2019-03-01","NK","NK","NK",557,"NK","N693NK",557,10821,"BWI","Baltimore, MD",10397,"ATL","Atlanta, GA",940,937,-3,12,949,1116,10,1142,1126,-16,0,NULL,0,"N",122,109,87,1,577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","NK","NK","NK",1004,"NK","N646NK",1004,11697,"FLL","Fort Lauderdale, FL",14100,"PHL","Philadelphia, PA",2045,2038,-7,16,2054,2302,7,2334,2309,-25,0,NULL,0,"N",169,151,128,1,992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-04","NK","NK","NK",863,"NK","N904NK",863,12898,"LBE","Latrobe, PA",13204,"MCO","Orlando, FL",700,NULL,NULL,NULL,NULL,NULL,NULL,932,NULL,NULL,1,"B",0,"N",152,NULL,NULL,1,823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","NK","NK","NK",770,"NK","N622NK",770,13204,"MCO","Orlando, FL",10397,"ATL","Atlanta, GA",1355,1427,32,21,1448,1553,8,1530,1601,31,0,NULL,0,"N",95,94,65,1,404,0,0,31,0,0,NULL,NULL,NULL,NULL
"2019-07-01","NK","NK","NK",368,"NK","N637NK",368,13930,"ORD","Chicago, IL",10821,"BWI","Baltimore, MD",720,716,-4,16,732,957,16,1015,1013,-2,0,NULL,0,"N",115,117,85,1,621,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","NK","NK","NK",806,"NK","N521NK",806,12889,"LAS","Las Vegas, NV",10397,"ATL","Atlanta, GA",1143,1141,-2,12,1153,1804,23,1834,1827,-7,0,NULL,0,"N",231,226,191,1,1747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","NK","NK","NK",1009,"NK","N627NK",1009,14100,"PHL","Philadelphia, PA",11697,"FLL","Fort Lauderdale, FL",1812,1808,-4,21,1829,2045,7,2109,2052,-17,0,NULL,0,"N",177,164,136,1,992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","NK","NK","NK",388,"NK","N686NK",388,12889,"LAS","Las Vegas, NV",11433,"DTW","Detroit, MI",1112,1112,0,17,1129,1809,26,1812,1835,23,0,NULL,0,"N",240,263,220,1,1749,0,0,23,0,0,NULL,NULL,NULL,NULL
"2019-08-01","NK","NK","NK",165,"NK","N642NK",165,11298,"DFW","Dallas/Fort Worth, TX",10397,"ATL","Atlanta, GA",1451,1455,4,20,1515,1814,11,1810,1825,15,0,NULL,0,"N",139,150,119,1,731,0,0,15,0,0,NULL,NULL,NULL,NULL
"2019-11-01","NK","NK","NK",1097,"NK","N696NK",1097,13204,"MCO","Orlando, FL",12266,"IAH","Houston, TX",1233,1235,2,10,1245,1352,8,1407,1400,-7,0,NULL,0,"N",154,145,127,1,854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","NK","NK","NK",753,"NK","N912NK",753,14100,"PHL","Philadelphia, PA",13204,"MCO","Orlando, FL",835,NULL,NULL,NULL,NULL,NULL,NULL,1118,NULL,NULL,1,"B",0,"N",163,NULL,NULL,1,861,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","NK","NK","NK",392,"NK","N604NK",392,13204,"MCO","Orlando, FL",12339,"IND","Indianapolis, IN",1733,1725,-8,36,1801,2004,5,2002,2009,7,0,NULL,0,"N",149,164,123,1,829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-01","NK","NK","NK",1610,"NK","N637NK",1610,12451,"JAX","Jacksonville, FL",10821,"BWI","Baltimore, MD",1722,1759,37,10,1809,2008,6,1918,2014,56,0,NULL,0,"N",116,135,119,1,663,0,0,56,0,0,NULL,NULL,NULL,NULL
"2019-03-01","NK","NK","NK",631,"NK","N629NK",631,11433,"DTW","Detroit, MI",15304,"TPA","Tampa, FL",1810,1802,-8,16,1818,2034,8,2050,2042,-8,0,NULL,0,"N",160,160,136,1,983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","NK","NK","NK",749,"NK","N661NK",749,13487,"MSP","Minneapolis, MN",11298,"DFW","Dallas/Fort Worth, TX",2138,2128,-10,9,2137,2325,5,2359,2330,-29,0,NULL,0,"N",141,122,108,1,852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","NK","NK","NK",1008,"NK","N612NK",1008,11697,"FLL","Fort Lauderdale, FL",14100,"PHL","Philadelphia, PA",730,741,11,12,753,1007,9,1016,1016,0,0,NULL,0,"N",166,155,134,1,992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-01","NK","NK","NK",117,"NK","N607NK",117,11433,"DTW","Detroit, MI",13204,"MCO","Orlando, FL",1815,1807,-8,13,1820,2028,31,2101,2059,-2,0,NULL,0,"N",166,172,128,1,957,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
