"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2019-11-01","B6","B6","B6",2,"B6","N806JB",2,11697,"FLL","Fort Lauderdale, FL",12478,"JFK","New York, NY",1800,1811,11,17,1828,2042,7,2052,2049,-3,0,NULL,0,"N",172,158,134,1,1069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","B6","B6","B6",872,"B6","N524JB",872,14869,"SLC","Salt Lake City, UT",12478,"JFK","New York, NY",1516,1706,110,11,1717,2302,10,2149,2312,83,0,NULL,0,"N",273,246,225,1,1990,5,0,0,0,78,NULL,NULL,NULL,NULL
"2019-08-01","B6","B6","B6",2,"B6","N608JB",2,11697,"FLL","Fort Lauderdale, FL",12478,"JFK","New York, NY",1755,1927,92,26,1953,2222,8,2109,2230,81,0,NULL,0,"N",194,183,149,1,1069,0,0,24,0,57,NULL,NULL,NULL,NULL
"2019-06-01","B6","B6","B6",623,"B6","N981JT",623,12478,"JFK","New York, NY",12892,"LAX","Los Angeles, CA",1445,1439,-6,14,1453,1736,6,1800,1742,-18,0,NULL,0,"N",375,363,343,1,2475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-01","B6","B6","B6",2618,"B6","N183JB",2618,11697,"FLL","Fort Lauderdale, FL",12451,"JAX","Jacksonville, FL",2209,2154,-15,16,2210,2301,4,2321,2305,-16,0,NULL,0,"N",72,71,51,1,319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","B6","B6","B6",2,"B6","N974JB",2,11697,"FLL","Fort Lauderdale, FL",12478,"JFK","New York, NY",1831,2023,112,19,2042,2304,6,2124,2310,106,0,NULL,0,"N",173,167,142,1,1069,41,0,0,0,65,NULL,NULL,NULL,NULL
"2019-12-01","B6","B6","B6",806,"B6","N659JB",806,11697,"FLL","Fort Lauderdale, FL",11618,"EWR","Newark, NJ",1014,1109,55,35,1144,1702,15,1312,1717,NULL,0,NULL,1,"N",178,NULL,NULL,1,1065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-01","B6","B6","B6",62,"B6","N552JB",62,14027,"PBI","West Palm Beach/Palm Beach, FL",12953,"LGA","New York, NY",945,1123,98,22,1145,1359,4,1232,1403,91,0,NULL,0,"N",167,160,134,1,1035,0,0,91,0,0,NULL,NULL,NULL,NULL
"2019-03-02","B6","B6","B6",1668,"B6","N236JB",1668,10994,"CHS","Charleston, SC",10721,"BOS","Boston, MA",1315,NULL,NULL,NULL,NULL,NULL,NULL,1532,NULL,NULL,1,"B",0,"N",137,NULL,NULL,1,818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-02","B6","B6","B6",1968,"B6","N517JB",1968,14027,"PBI","West Palm Beach/Palm Beach, FL",12197,"HPN","White Plains, NY",1108,NULL,NULL,NULL,NULL,NULL,NULL,1359,NULL,NULL,1,"B",0,"N",171,NULL,NULL,1,1056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-01","B6","B6","B6",1807,"B6","N645JB",1807,10721,"BOS","Boston, MA",10693,"BNA","Nashville, TN",723,737,14,18,755,902,7,910,909,-1,0,NULL,0,"N",167,152,127,1,942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-02","B6","B6","B6",2283,"B6","N249JB",2283,10721,"BOS","Boston, MA",14492,"RDU","Raleigh/Durham, NC",619,NULL,NULL,NULL,NULL,NULL,NULL,825,NULL,NULL,1,"B",0,"N",126,NULL,NULL,1,612,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-02","B6","B6","B6",2168,"B6","N190JB",2168,14027,"PBI","West Palm Beach/Palm Beach, FL",12197,"HPN","White Plains, NY",1812,NULL,NULL,NULL,NULL,NULL,NULL,2100,NULL,NULL,1,"B",0,"N",168,NULL,NULL,1,1056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-02","B6","B6","B6",1288,"B6","N793JB",1288,14027,"PBI","West Palm Beach/Palm Beach, FL",14307,"PVD","Providence, RI",1005,NULL,NULL,NULL,NULL,NULL,NULL,1303,NULL,NULL,1,"B",0,"N",178,NULL,NULL,1,1148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","B6","B6","B6",1694,"B6","N353JB",1694,13204,"MCO","Orlando, FL",12197,"HPN","White Plains, NY",1700,2048,228,18,2106,NULL,NULL,1934,NULL,NULL,0,NULL,1,"N",154,NULL,NULL,1,972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-01","B6","B6","B6",63,"B6","N942JB",63,12478,"JFK","New York, NY",14747,"SEA","Seattle, WA",822,856,34,32,928,1227,7,1152,1234,42,0,NULL,0,"N",390,398,359,1,2422,34,0,8,0,0,NULL,NULL,NULL,NULL
"2019-01-01","B6","B6","B6",3,"B6","N959JB",3,12478,"JFK","New York, NY",14843,"SJU","San Juan, PR",1459,1457,-2,19,1516,1921,8,1957,1929,-28,0,NULL,0,"N",238,212,185,1,1598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-02","B6","B6","B6",1119,"B6","N339JB",1119,12478,"JFK","New York, NY",11057,"CLT","Charlotte, NC",1700,NULL,NULL,NULL,NULL,NULL,NULL,1928,NULL,NULL,1,"B",0,"N",148,NULL,NULL,1,541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-01","B6","B6","B6",65,"B6","N659JB",65,12478,"JFK","New York, NY",10140,"ABQ","Albuquerque, NM",1945,1956,11,22,2018,2231,11,2304,2242,-22,0,NULL,0,"N",319,286,253,1,1826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","B6","B6","B6",629,"B6","N997JL",629,13204,"MCO","Orlando, FL",10732,"BQN","Aguadilla, PR",2316,26,70,13,39,246,4,157,250,53,0,NULL,0,"N",161,144,127,1,1129,14,0,0,0,39,NULL,NULL,NULL,NULL
"2019-07-01","B6","B6","B6",2,"B6","N523JB",2,11697,"FLL","Fort Lauderdale, FL",12478,"JFK","New York, NY",1755,2126,211,31,2157,20,11,2109,31,202,0,NULL,0,"N",194,185,143,1,1069,202,0,0,0,0,NULL,NULL,NULL,NULL
"2019-12-01","B6","B6","B6",1252,"B6","N353JB",1252,14635,"RSW","Fort Myers, FL",12197,"HPN","White Plains, NY",1115,1110,-5,12,1122,2117,21,1404,2138,NULL,0,NULL,1,"N",169,NULL,NULL,1,1102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-01","B6","B6","B6",312,"B6","N178JB",312,13930,"ORD","Chicago, IL",10721,"BOS","Boston, MA",1138,1212,34,12,1224,1510,6,1506,1516,10,0,NULL,0,"N",148,124,106,1,867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
