"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2019-04-29","AA","AA","AA",1,"AA","N108NN",1,12478,"JFK","New York, NY",12892,"LAX","Los Angeles, CA",800,754,-6,16,810,1059,17,1127,1116,-11,0,NULL,0,"N",387,382,349,1,2475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","AA","AA","AA",211,"AA","N830NN",211,12892,"LAX","Los Angeles, CA",14683,"SAT","San Antonio, TX",1905,1900,-5,19,1919,2339,5,2357,2344,-13,0,NULL,0,"N",172,164,140,1,1211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-01","AA","AA_CODESHARE","AA",6047,"CP","N209NN",6047,15370,"TUL","Tulsa, OK",12892,"LAX","Los Angeles, CA",1843,1842,-1,16,1858,1942,8,2011,1950,-21,0,NULL,0,"N",208,188,164,1,1283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","AA","AA_CODESHARE","AA",5725,"YV","N924FJ",5725,11298,"DFW","Dallas/Fort Worth, TX",15370,"TUL","Tulsa, OK",1240,1237,-3,17,1254,1339,3,1347,1342,-5,0,NULL,0,"N",67,65,45,1,237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","AA","AA","AA",259,"AA","N947AN",259,10721,"BOS","Boston, MA",13930,"ORD","Chicago, IL",1253,1336,43,20,1356,1509,8,1454,1517,23,0,NULL,0,"N",181,161,133,1,867,4,0,0,0,19,NULL,NULL,NULL,NULL
"2019-10-03","AA","AA_CODESHARE","AA",4995,"PT","N620AE",4995,14100,"PHL","Philadelphia, PA",12397,"ITH","Ithaca/Cortland, NY",2130,NULL,NULL,NULL,NULL,NULL,NULL,2244,NULL,NULL,1,"B",0,"N",74,NULL,NULL,1,192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","AA","AA_CODESHARE","AA",5809,"YV","N902FJ",5809,13158,"MAF","Midland/Odessa, TX",11298,"DFW","Dallas/Fort Worth, TX",1021,1052,31,17,1109,1200,16,1140,1216,36,0,NULL,0,"N",79,84,51,1,309,0,0,5,0,31,NULL,NULL,NULL,NULL
"2019-01-03","AA","AA_CODESHARE","AA",3607,"MQ","N820AE",3607,15074,"SWO","Stillwater, OK",11298,"DFW","Dallas/Fort Worth, TX",1152,NULL,NULL,NULL,NULL,NULL,NULL,1304,NULL,NULL,1,"B",0,"N",72,NULL,NULL,1,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-01","AA","AA_CODESHARE","AA",6035,"CP","N201NN",6035,14679,"SAN","San Diego, CA",12892,"LAX","Los Angeles, CA",1500,1457,-3,15,1512,1538,6,1557,1544,-13,0,NULL,0,"N",57,47,26,1,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","AA","AA_CODESHARE","AA",5621,"OH","N720PS",5621,13360,"MLB","Melbourne, FL",11057,"CLT","Charlotte, NC",1353,1353,0,7,1400,1514,3,1541,1517,-24,0,NULL,0,"N",108,84,74,1,490,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-01","AA","AA","AA",1618,"AA","N152AA",1618,13303,"MIA","Miami, FL",10397,"ATL","Atlanta, GA",1621,1648,27,NULL,NULL,NULL,NULL,1819,NULL,NULL,1,"A",0,"N",118,NULL,NULL,1,594,NULL,NULL,NULL,NULL,NULL,"1648.0",67,67,NULL
"2019-09-01","AA","AA","AA",5,"AA","N751AN",5,11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI",1120,1146,26,17,1203,1430,4,1435,1434,-1,0,NULL,0,"N",495,468,447,1,3784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-01","AA","AA","AA",613,"AA","N833AW",613,14107,"PHX","Phoenix, AZ",13871,"OMA","Omaha, NE",854,852,-2,16,908,1315,4,1337,1319,-18,0,NULL,0,"N",163,147,127,1,1037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-01","AA","AA","AA",581,"AA","N906AN",581,12953,"LGA","New York, NY",11298,"DFW","Dallas/Fort Worth, TX",629,627,-2,47,714,912,17,917,929,12,0,NULL,0,"N",228,242,178,1,1389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","AA","AA_CODESHARE","AA",4538,"YX","N118HQ",4538,12339,"IND","Indianapolis, IN",11057,"CLT","Charlotte, NC",1357,1351,-6,15,1406,1518,9,1537,1527,-10,0,NULL,0,"N",100,96,72,1,427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","AA","AA_CODESHARE","AA",4538,"YX","N118HQ",4538,11057,"CLT","Charlotte, NC",12339,"IND","Indianapolis, IN",1140,1138,-2,22,1200,1310,5,1327,1315,-12,0,NULL,0,"N",107,97,70,1,427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-01","AA","AA_CODESHARE","AA",5122,"OH","N248PS",5122,11278,"DCA","Washington, DC",10868,"CAE","Columbia, SC",724,710,-14,8,718,821,4,856,825,-31,0,NULL,0,"N",92,75,63,1,408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","AA","AA_CODESHARE","AA",4549,"YX","N442YX",4549,11624,"EYW","Key West, FL",13303,"MIA","Miami, FL",704,702,-2,10,712,741,6,749,747,-2,0,NULL,0,"N",45,45,29,1,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","AA","AA","AA",8,"AA","N751AN",8,12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX",1720,1717,-3,15,1732,516,7,546,523,-23,0,NULL,0,"N",446,426,404,1,3784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-03","AA","AA_CODESHARE","AA",3680,"MQ","N248NN",3680,14027,"PBI","West Palm Beach/Palm Beach, FL",11278,"DCA","Washington, DC",1450,NULL,NULL,NULL,NULL,NULL,NULL,1717,NULL,NULL,1,"A",0,"N",147,NULL,NULL,1,857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
