"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2019-06-01","HA","HA","HA",122,"HA","N478HA",122,12173,"HNL","Honolulu, HI",12402,"ITO","Hilo, HI",606,559,-7,8,607,648,5,701,653,-8,0,NULL,0,"N",55,54,41,1,216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","HA","HA","HA",206,"HA","N475HA",206,12173,"HNL","Honolulu, HI",13830,"OGG","Kahului, HI",916,912,-4,9,921,942,5,958,947,-11,0,NULL,0,"N",42,35,21,1,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-01","HA","HA","HA",67,"HA","N213HA",67,13796,"OAK","Oakland, CA",12982,"LIH","Lihue, HI",920,912,-8,13,925,1226,5,1300,1231,-29,0,NULL,0,"N",340,319,301,1,2457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-01","HA","HA","HA",3,"HA","N374HA",3,12892,"LAX","Los Angeles, CA",12173,"HNL","Honolulu, HI",1000,1001,1,19,1020,1237,29,1305,1306,1,0,NULL,0,"N",365,365,317,1,2556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-01","HA","HA","HA",147,"HA","N495HA",147,12758,"KOA","Kona, HI",12173,"HNL","Honolulu, HI",809,805,-4,6,811,840,6,857,846,-11,0,NULL,0,"N",48,41,29,1,163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-01","HA","HA","HA",4,"HA","N388HA",4,12173,"HNL","Honolulu, HI",12892,"LAX","Los Angeles, CA",2220,2216,-4,14,2230,604,12,640,616,-24,0,NULL,0,"N",320,300,274,1,2556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","HA","HA","HA",41,"HA","N399HA",41,14771,"SFO","San Francisco, CA",13830,"OGG","Kahului, HI",1015,1011,-4,12,1023,1210,23,1230,1233,3,0,NULL,0,"N",315,322,287,1,2338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","HA","HA","HA",3,"HA","N392HA",3,12892,"LAX","Los Angeles, CA",12173,"HNL","Honolulu, HI",1000,1007,7,13,1020,1303,15,1300,1318,18,0,NULL,0,"N",360,371,343,1,2556,18,0,0,0,0,NULL,NULL,NULL,NULL
"2019-04-01","HA","HA","HA",3,"HA","N374HA",3,12892,"LAX","Los Angeles, CA",12173,"HNL","Honolulu, HI",1000,1040,40,16,1056,1342,22,1300,1404,64,0,NULL,0,"N",360,384,346,1,2556,64,0,0,0,0,NULL,NULL,NULL,NULL
"2019-11-01","HA","HA","HA",349,"HA","N495HA",349,13830,"OGG","Kahului, HI",12982,"LIH","Lihue, HI",1425,1451,26,15,1506,1540,4,1515,1544,29,0,NULL,0,"N",50,53,34,1,201,7,0,0,0,22,NULL,NULL,NULL,NULL
"2019-06-01","HA","HA","HA",115,"HA","N491HA",115,13830,"OGG","Kahului, HI",12173,"HNL","Honolulu, HI",645,638,-7,7,645,707,5,722,712,-10,0,NULL,0,"N",37,34,22,1,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-01","HA","HA_CODESHARE","HA",685,"EM","N805HC",685,13034,"LNY","Lanai, HI",12173,"HNL","Honolulu, HI",1946,1959,13,10,2009,2028,3,2018,2031,13,0,NULL,0,"N",32,32,19,1,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","HA","HA","HA",326,"HA","N492HA",326,12173,"HNL","Honolulu, HI",13830,"OGG","Kahului, HI",1405,1407,2,13,1420,1441,13,1450,1454,4,0,NULL,0,"N",45,47,21,1,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-01","HA","HA","HA",4,"HA","N386HA",4,12173,"HNL","Honolulu, HI",12892,"LAX","Los Angeles, CA",2140,2150,10,16,2206,552,11,600,603,3,0,NULL,0,"N",320,313,286,1,2556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","HA","HA","HA",38,"HA","N214HA",38,13830,"OGG","Kahului, HI",14679,"SAN","San Diego, CA",1115,1142,27,11,1153,1945,6,1940,1951,11,0,NULL,0,"N",325,309,292,1,2541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-01","HA","HA","HA",103,"HA","N478HA",103,12173,"HNL","Honolulu, HI",12982,"LIH","Lihue, HI",528,522,-6,8,530,551,7,606,558,-8,0,NULL,0,"N",38,36,21,1,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","HA","HA","HA",352,"HA","N480HA",352,12173,"HNL","Honolulu, HI",12402,"ITO","Hilo, HI",1500,1509,9,15,1524,1559,4,1558,1603,5,0,NULL,0,"N",58,54,35,1,216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-01","HA","HA","HA",124,"HA","N490HA",124,12982,"LIH","Lihue, HI",12173,"HNL","Honolulu, HI",714,708,-6,6,714,733,6,750,739,-11,0,NULL,0,"N",36,31,19,1,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","HA","HA","HA",3,"HA","N388HA",3,12892,"LAX","Los Angeles, CA",12173,"HNL","Honolulu, HI",1000,1002,2,15,1017,1238,21,1255,1259,4,0,NULL,0,"N",355,357,321,1,2556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","HA","HA","HA",4,"HA","N389HA",4,12173,"HNL","Honolulu, HI",12892,"LAX","Los Angeles, CA",2210,20,130,15,35,814,24,635,838,123,0,NULL,0,"N",325,318,279,1,2556,123,0,0,0,0,NULL,NULL,NULL,NULL
"2019-05-01","HA","HA","HA",351,"HA","N489HA",351,12402,"ITO","Hilo, HI",12173,"HNL","Honolulu, HI",1748,1804,16,12,1816,1851,8,1843,1859,16,0,NULL,0,"N",55,55,35,1,216,0,0,0,0,16,NULL,NULL,NULL,NULL
"2019-11-01","HA","HA","HA",353,"HA","N487HA",353,12173,"HNL","Honolulu, HI",12982,"LIH","Lihue, HI",1503,1507,4,16,1523,1548,4,1545,1552,7,0,NULL,0,"N",42,45,25,1,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-01","HA","HA_CODESHARE","HA",685,"EM","N801HC",685,13034,"LNY","Lanai, HI",12173,"HNL","Honolulu, HI",1948,1958,10,5,2003,2024,4,2023,2028,5,0,NULL,0,"N",35,30,21,1,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","HA","HA","HA",123,"HA","N493HA",123,12173,"HNL","Honolulu, HI",12982,"LIH","Lihue, HI",607,603,-4,10,613,634,5,646,639,-7,0,NULL,0,"N",39,36,21,1,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
