"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-04-01","AS","AS_CODESHARE","AS",3299,"KS","N682PA",3299,11445,"DUT","Unalaska, AK",10299,"ANC","Anchorage, AK",1240,NULL,NULL,NULL,NULL,NULL,NULL,1510,NULL,NULL,1,"B",0,"N",150,NULL,NULL,1,792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-01","AS","AS_CODESHARE","AS",3297,"KS","N682PA",3297,11445,"DUT","Unalaska, AK",10299,"ANC","Anchorage, AK",1810,1809,-1,2,1811,2024,3,2040,2027,-13,0,NULL,0,"N",150,138,133,1,792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","AS","AS_CODESHARE","AS",2003,"QX","N413QX",2003,16101,"YKM","Yakima, WA",14747,"SEA","Seattle, WA",1523,1546,23,4,1550,1620,9,1607,1629,22,0,NULL,0,"N",44,43,30,1,103,0,0,0,0,22,NULL,NULL,NULL,NULL
"2018-03-02","AS","AS","AS",783,"AS","N280AK",783,11618,"EWR","Newark, NJ",14831,"SJC","San Jose, CA",1700,NULL,NULL,NULL,NULL,NULL,NULL,2032,NULL,NULL,1,"B",0,"N",392,NULL,NULL,1,2548,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","AS","AS_CODESHARE","AS",3330,"OO","N179SY",3330,11259,"DAL","Dallas, TX",11278,"DCA","Washington, DC",630,618,-12,14,632,1002,3,1018,1005,-13,0,NULL,0,"N",168,167,150,1,1184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","AS","AS_CODESHARE","AS",2030,"QX","N443QX",2030,14747,"SEA","Seattle, WA",13127,"LWS","Lewiston, ID",940,934,-6,7,941,1025,6,1046,1031,-15,0,NULL,0,"N",66,57,44,1,261,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-01","AS","AS_CODESHARE","AS",3303,"OO","N176SY",3303,15376,"TUS","Tucson, AZ",14831,"SJC","San Jose, CA",749,735,-14,24,759,850,7,919,857,-22,0,NULL,0,"N",150,142,111,1,722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","AS","AS","AS",2,"AS","N526AS",2,14747,"SEA","Seattle, WA",11278,"DCA","Washington, DC",1340,1338,-2,18,1356,2120,4,2151,2124,-27,0,NULL,0,"N",311,286,264,1,2329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","AS","AS_CODESHARE","AS",3286,"KS","N687PA",3286,10299,"ANC","Anchorage, AK",11445,"DUT","Unalaska, AK",1335,1334,-1,2,1336,1542,3,1550,1545,-5,0,NULL,0,"N",135,131,126,1,792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-01","AS","AS","AS",2,"AS","N592AS",2,14747,"SEA","Seattle, WA",11278,"DCA","Washington, DC",1347,1358,11,15,1413,2216,2,2158,2218,20,0,NULL,0,"N",311,320,303,1,2329,11,0,9,0,0,NULL,NULL,NULL,NULL
"2018-01-01","AS","AS","AS",36,"AS","N409AS",36,14747,"SEA","Seattle, WA",13487,"MSP","Minneapolis, MN",1000,951,-9,45,1036,1529,4,1521,1533,12,0,"",0,"N",201,222,173,1,1399,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-08-01","AS","AS","AS",35,"AS","N492AS",35,11697,"FLL","Fort Lauderdale, FL",14747,"SEA","Seattle, WA",1904,2051,107,14,2105,2355,8,2235,3,88,0,NULL,0,"N",391,372,350,1,2717,0,0,0,0,88,NULL,NULL,NULL,NULL
"2018-01-01","AS","AS","AS",65,"AS","N611AS",65,12523,"JNU","Juneau, AK",10299,"ANC","Anchorage, AK",1344,1354,10,28,1422,1550,4,1527,1554,27,0,"",0,"N",103,120,88,1,571,10,0,17,0,0,"",NULL,NULL,NULL
"2018-10-01","AS","AS","AS",20,"AS","N280AK",20,14747,"SEA","Seattle, WA",13930,"ORD","Chicago, IL",45,47,2,11,58,609,16,655,625,-30,0,NULL,0,"N",250,218,191,1,1721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","AS","AS_CODESHARE","AS",3329,"OO","N179SY",3329,11259,"DAL","Dallas, TX",14831,"SJC","San Jose, CA",1410,1403,-7,15,1418,1606,7,1625,1613,-12,0,NULL,0,"N",255,250,228,1,1450,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","AS","AS_CODESHARE","AS",3298,"KS","N680PA",3298,10299,"ANC","Anchorage, AK",11445,"DUT","Unalaska, AK",945,956,11,3,959,NULL,NULL,1200,NULL,NULL,0,NULL,1,"N",135,NULL,NULL,1,792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","AS","AS_CODESHARE","AS",2021,"QX","N443QX",2021,10275,"ALW","Walla Walla, WA",14747,"SEA","Seattle, WA",1859,1855,-4,12,1907,2000,5,2001,2005,4,0,NULL,0,"N",62,70,53,1,213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","AS","AS_CODESHARE","AS",2004,"QX","N439QX",2004,14747,"SEA","Seattle, WA",16101,"YKM","Yakima, WA",2314,2312,-2,9,2321,2347,2,2356,2349,-7,0,NULL,0,"N",42,37,26,1,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","AS","AS","AS",10,"AS","N467AS",10,14747,"SEA","Seattle, WA",13204,"MCO","Orlando, FL",2120,2127,7,12,2139,526,8,544,534,-10,0,NULL,0,"N",324,307,287,1,2554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","AS","AS_CODESHARE","AS",2001,"QX","N438QX",2001,16101,"YKM","Yakima, WA",14747,"SEA","Seattle, WA",500,451,-9,6,457,526,5,539,531,-8,0,NULL,0,"N",39,40,29,1,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","AS","AS_CODESHARE","AS",3364,"OO","N187SY",3364,14831,"SJC","San Jose, CA",12892,"LAX","Los Angeles, CA",1034,1023,-11,21,1044,1138,18,1208,1156,-12,0,NULL,0,"N",94,93,54,1,308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","AS","AS","AS",17,"AS","N434AS",17,14100,"PHL","Philadelphia, PA",14747,"SEA","Seattle, WA",1645,1657,12,20,1717,1919,6,1956,1925,-31,0,NULL,0,"N",371,328,302,1,2378,NULL,NULL,NULL,NULL,NULL,"1647.0",5,5,NULL
"2018-12-01","AS","AS","AS",16,"AS","N292AK",16,14747,"SEA","Seattle, WA",13204,"MCO","Orlando, FL",810,801,-9,24,825,1636,28,1648,1704,16,0,NULL,0,"N",338,363,311,1,2554,0,0,16,0,0,NULL,NULL,NULL,NULL
"2018-11-01","AS","AS","AS",1,"AS","N528AS",1,11278,"DCA","Washington, DC",14747,"SEA","Seattle, WA",800,757,-3,23,820,1059,6,1100,1105,5,0,NULL,0,"N",360,368,339,1,2329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-01","AS","AS_CODESHARE","AS",3310,"OO","N174SY",3310,14747,"SEA","Seattle, WA",14057,"PDX","Portland, OR",1854,1850,-4,11,1901,1934,5,1949,1939,-10,0,NULL,0,"N",55,49,33,1,129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","AS","AS","AS",50,"AS","N644AS",50,14709,"SCC","Deadhorse, AK",10754,"BRW","Barrow, AK",1725,1813,48,13,1826,1907,4,1816,1911,55,0,NULL,0,"N",51,58,41,1,204,0,0,7,0,48,NULL,NULL,NULL,NULL
"2018-02-01","AS","AS_CODESHARE","AS",3356,"OO","N177SY",3356,14057,"PDX","Portland, OR",13891,"ONT","Ontario, CA",850,844,-6,13,857,1048,5,1112,1053,-19,0,NULL,0,"N",142,129,111,1,838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","AS","AS","AS",3,"AS","N585AS",3,11278,"DCA","Washington, DC",14747,"SEA","Seattle, WA",1855,1837,-18,17,1854,2132,5,2151,2137,-14,0,NULL,0,"N",356,360,338,1,2329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","AS","AS","AS",18,"AS","N552AS",18,14747,"SEA","Seattle, WA",12478,"JFK","New York, NY",2150,2156,6,23,2219,631,11,604,642,38,0,NULL,0,"N",314,346,312,1,2422,6,0,32,0,0,NULL,NULL,NULL,NULL
"2018-10-02","AS","AS_CODESHARE","AS",2008,"QX","N434MK",2008,14747,"SEA","Seattle, WA",16101,"YKM","Yakima, WA",1000,NULL,NULL,NULL,NULL,NULL,NULL,1058,NULL,NULL,1,"C",0,"N",58,NULL,NULL,1,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-01","AS","AS_CODESHARE","AS",3300,"OO","N189SY",3300,14831,"SJC","San Jose, CA",10423,"AUS","Austin, TX",840,827,-13,18,845,1403,4,1400,1407,7,0,NULL,0,"N",200,220,198,1,1476,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
