"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-12-01","G4","G4","G4",1303,"G4","261NV",1303,14112,"PIE","St. Petersburg, FL",11193,"CVG","Cincinnati, OH",1025,1021,-4,10,1031,1218,7,1235,1225,-10,0,NULL,0,"N",130,124,107,1,776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","G4","G4","G4",1920,"G4","225NV",1920,15624,"VPS","Valparaiso, FL",14108,"PIA","Peoria, IL",1707,1719,12,15,1734,1906,7,1907,1913,6,0,NULL,0,"N",120,114,92,1,724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","G4","G4","G4",1867,"G4","217NV",1867,15624,"VPS","Valparaiso, FL",12339,"IND","Indianapolis, IN",1333,1330,-3,15,1345,1617,5,1625,1622,-3,0,NULL,0,"N",112,112,92,1,637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","G4","G4","G4",1135,"G4","240NV",1135,15070,"SWF","Newburgh/Poughkeepsie, NY",13577,"MYR","Myrtle Beach, SC",933,NULL,NULL,NULL,NULL,NULL,NULL,1125,NULL,NULL,1,"A",0,"N",112,NULL,NULL,1,601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-01","G4","G4","G4",895,"G4","219NV",895,12265,"IAG","Niagara Falls, NY",14112,"PIE","St. Petersburg, FL",1134,1134,0,23,1157,1429,5,1425,1434,9,0,NULL,0,"N",171,180,152,1,1069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-01","G4","G4","G4",664,"G4","217NV",664,14761,"SFB","Sanford, FL",11027,"CKB","Clarksburg/Fairmont, WV",1745,2056,191,12,2108,2251,7,1949,2258,189,0,NULL,0,"N",124,122,103,1,727,2,0,0,0,187,NULL,NULL,NULL,NULL
"2018-05-01","G4","G4","G4",818,"G4","230NV",818,14112,"PIE","St. Petersburg, FL",12544,"USA","Concord, NC",947,937,-10,10,947,1106,5,1126,1111,-15,0,NULL,0,"N",99,94,79,1,528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","G4","G4","G4",436,"G4","225NV",436,12889,"LAS","Las Vegas, NV",14108,"PIA","Peoria, IL",725,723,-2,19,742,1219,4,1238,1223,-15,0,NULL,0,"N",193,180,157,1,1413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","G4","G4","G4",1758,"G4","216NV",1758,11697,"FLL","Fort Lauderdale, FL",13931,"ORF","Norfolk, VA",1113,1106,-7,19,1125,1310,4,1318,1314,-4,0,NULL,0,"N",125,128,105,1,781,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","G4","G4","G4",1202,"G4","230NV",1202,10431,"AVL","Asheville, NC",14112,"PIE","St. Petersburg, FL",726,713,-13,10,723,842,6,902,848,-14,0,NULL,0,"N",96,95,79,1,519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","G4","G4","G4",891,"G4","218NV",891,11823,"FWA","Fort Wayne, IN",14112,"PIE","St. Petersburg, FL",1010,1540,330,10,1550,1758,8,1233,1806,333,0,"",0,"N",143,146,128,1,912,330,0,3,0,0,"1005",36,36,NULL
"2018-10-01","G4","G4","G4",1361,"G4","250NV",1361,12892,"LAX","Los Angeles, CA",11193,"CVG","Cincinnati, OH",1017,1015,-2,13,1028,1706,7,1728,1713,-15,0,NULL,0,"N",251,238,218,1,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-01","G4","G4","G4",833,"G4","218NV",833,15412,"TYS","Knoxville, TN",14112,"PIE","St. Petersburg, FL",2020,2008,-12,7,2015,2128,7,2159,2135,-24,0,NULL,0,"N",99,87,73,1,550,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","G4","G4","G4",890,"G4","218NV",890,14112,"PIE","St. Petersburg, FL",11823,"FWA","Fort Wayne, IN",700,650,-10,16,706,914,6,925,920,-5,0,"",0,"N",145,150,128,1,912,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-04-01","G4","G4","G4",1337,"G4","248NV",1337,10423,"AUS","Austin, TX",11193,"CVG","Cincinnati, OH",1811,1808,-3,9,1817,2114,6,2138,2120,-18,0,NULL,0,"N",147,132,117,1,958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
